dt_referencia;dt_geracao;ANO;cod_ibge;nome_municipio;uf;Quantidade de atendimentos_ano;familias_com_ater_recebida_no_ano;familias_com_ater_iniciada_no_ano;media_atendimentos_por_familia;ano;arquivo_origem
2025-11-30;2025-12-12;2018;2110302;SANTO ANTONIO DOS LOPES-MA;MA;17.0;9;9;1.888888888888889;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2110401;SÃO BENEDITO DO RIO PRETO-MA;MA;721.0;97;97;7.43298969072165;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2111078;SÃO JOÃO DO SOTER-MA;MA;69.0;23;23;3.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2111250;SÃO JOSE DOS BASILIOS-MA;MA;407.0;98;21;4.153061224489796;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2111409;SÃO LUIS GONZAGA DO MARANHÃO-MA;MA;37.0;18;18;2.055555555555555;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2111508;SÃO MATEUS DO MARANHÃO-MA;MA;65.0;23;23;2.826086956521739;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2111631;SÃO RAIMUNDO DO DOCA BEZ-MA;MA;49.0;17;17;2.882352941176471;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2111672;SÃO ROBERTO-MA;MA;56.0;19;19;2.947368421052631;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2111722;SATUBINHA-MA;MA;52.0;19;19;2.736842105263158;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2112100;TIMBIRAS-MA;MA;661.0;97;9;6.814432989690721;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2112233;TRIZIDELA DO VALE-MA;MA;64.0;23;23;2.782608695652174;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2112274;TUFILANDIA-MA;MA;8.0;8;8;1.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2112704;VARGEM GRANDE-MA;MA;58.0;23;23;2.521739130434783;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2112902;VITORIA DO MEARIM-MA;MA;941.0;98;75;9.60204081632653;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2113009;VITORINO FREIRE-MA;MA;475.0;98;98;4.846938775510204;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2200053;ACAUÃ-PI;PI;124.0;41;41;3.024390243902439;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2200251;ALAGOINHA DO PIAUI-PI;PI;256.0;41;41;6.24390243902439;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2200277;ALEGRETE DO PIAUI-PI;PI;95.0;55;55;1.727272727272727;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2200459;ALVORADA DO GURGUEIA-PI;PI;273.0;41;41;6.658536585365853;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2200707;ANISIO DE ABREU-PI;PI;142.0;72;72;1.972222222222222;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2200954;AROEIRAS DO ITAIM-PI;PI;302.0;42;42;7.190476190476191;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2201051;ASSUNÇÃO DO PIAUI-PI;PI;102.0;55;55;1.854545454545454;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2201101;AVELINO LOPES-PI;PI;115.0;41;39;2.804878048780488;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2201556;BELA VISTA DO PIAUI-PI;PI;306.0;41;33;7.463414634146342;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2201572;BELEM DO PIAUI-PI;PI;281.0;41;41;6.853658536585366;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2201739;BETANIA DO PIAUI-PI;PI;98.0;49;49;2.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2201804;BOCAINA-PI;PI;99.0;55;55;1.8;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2201903;BOM JESUS-PI;PI;295.0;41;41;7.195121951219512;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2201929;BONFIM DO PIAUI-PI;PI;92.0;49;49;1.877551020408163;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2201988;BREJO DO PIAUI-PI;PI;153.0;40;39;3.825;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202091;CALDEIRÃO GRANDE DO PIAU-PI;PI;99.0;53;53;1.867924528301887;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202109;CAMPINAS DO PIAUI-PI;PI;301.0;42;42;7.166666666666667;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202117;CAMPO ALEGRE DO FIDALGO-PI;PI;289.0;40;40;7.225;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202133;CAMPO GRANDE DO PIAUI-PI;PI;255.0;41;41;6.219512195121951;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202307;CANTO DO BURITI-PI;PI;235.0;41;41;5.73170731707317;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202455;CAPITÃO GERVASIO OLIVEIR-PI;PI;288.0;44;44;6.545454545454546;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202505;CARACOL-PI;PI;63.0;52;52;1.211538461538461;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202554;CARIDADE DO PIAUI-PI;PI;285.0;41;41;6.951219512195122;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202711;COCAL DE TELHA-PI;PI;1.0;1;1;1.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202802;CONCEIÇÃO DO CANINDE-PI;PI;325.0;41;41;7.926829268292683;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202851;CORONEL JOSE DIAS-PI;PI;277.0;52;52;5.326923076923077;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2202901;CORRENTE-PI;PI;286.0;42;42;6.809523809523809;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203008;CRISTALANDIA DO PIAUI-PI;PI;282.0;42;42;6.714285714285714;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203107;CRISTINO CASTRO-PI;PI;340.0;42;41;8.095238095238095;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203206;CURIMATA-PI;PI;167.0;42;42;3.976190476190476;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203230;CURRAIS-PI;PI;243.0;42;42;5.785714285714286;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203271;CURRAL NOVO DO PIAUI-PI;PI;110.0;55;55;2.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203354;DIRCEU ARCOVERDE-PI;PI;103.0;52;52;1.980769230769231;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203404;DOM EXPEDITO LOPES-PI;PI;261.0;42;42;6.214285714285714;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203453;DOM INOCENCIO-PI;PI;43.0;43;43;1.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203750;FARTURA DO PIAUI-PI;PI;96.0;50;50;1.92;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203800;FLORES DO PIAUI-PI;PI;277.0;42;42;6.595238095238095;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2203859;FLORESTA DO PIAUI-PI;PI;320.0;42;41;7.619047619047619;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2204154;FRANCISCO MACEDO-PI;PI;108.0;55;55;1.963636363636364;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2204204;FRANCISCO SANTOS-PI;PI;267.0;42;42;6.357142857142857;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2204303;FRONTEIRAS-PI;PI;109.0;55;55;1.981818181818182;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2204352;GEMINIANO-PI;PI;261.0;42;42;6.214285714285714;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2204550;GUARIBAS-PI;PI;102.0;55;55;1.854545454545454;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2204709;INHUMA-PI;PI;111.0;55;55;2.018181818181818;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2204808;IPIRANGA DO PIAUI-PI;PI;108.0;54;54;2.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2204907;ISAIAS COELHO-PI;PI;249.0;42;42;5.928571428571429;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2205003;ITAINOPOLIS-PI;PI;249.0;42;42;5.928571428571429;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2205151;JACOBINA DO PIAUI-PI;PI;292.0;42;42;6.952380952380953;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2205201;JAICOS-PI;PI;327.0;42;42;7.785714285714286;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2205359;JOÃO COSTA-PI;PI;271.0;42;42;6.452380952380953;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2205524;JULIO BORGES-PI;PI;309.0;42;42;7.357142857142857;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2205532;JUREMA-PI;PI;352.0;52;52;6.769230769230769;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2205565;LAGOA DO BARRO DO PIAUI-PI;PI;423.0;78;78;5.423076923076923;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2205599;LAGOA DO SITIO-PI;PI;110.0;55;55;2.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2205904;MANOEL EMIDIO-PI;PI;300.0;42;42;7.142857142857143;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2205953;MARCOLANDIA-PI;PI;277.0;42;42;6.595238095238095;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2206050;MASSAPE DO PIAUI-PI;PI;260.0;42;42;6.190476190476191;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2206506;MONSENHOR HIPOLITO-PI;PI;319.0;42;42;7.595238095238095;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2206605;MONTE ALEGRE DO PIAUI-PI;PI;126.0;42;42;3.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2206654;MORRO CABEÇA NO TEMPO-PI;PI;133.0;42;41;3.166666666666667;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2207207;PADRE MARCOS-PI;PI;106.0;55;55;1.927272727272727;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2207355;PAJEU DO PIAUI-PI;PI;287.0;43;43;6.674418604651163;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2207405;PALMEIRA DO PIAUI-PI;PI;264.0;40;38;6.6;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2207553;PAQUETA-PI;PI;107.0;55;55;1.945454545454546;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2207603;PARNAGUA-PI;PI;155.0;42;42;3.690476190476191;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2207777;PATOS DO PIAUI-PI;PI;104.0;53;53;1.962264150943396;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2207801;PAULISTANA-PI;PI;273.0;41;41;6.658536585365853;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2207850;PAVUSSU-PI;PI;136.0;42;42;3.238095238095238;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2207934;PEDRO LAURENTINO-PI;PI;350.0;47;47;7.446808510638298;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2207959;NOVA SANTA RITA-PI;PI;325.0;42;42;7.738095238095238;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2208007;PICOS-PI;PI;277.0;42;42;6.595238095238095;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2208106;PIMENTEIRAS-PI;PI;105.0;55;55;1.909090909090909;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2208205;PIO IX-PI;PI;256.0;42;42;6.095238095238095;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2208650;QUEIMADA NOVA-PI;PI;235.0;42;42;5.595238095238095;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2208700;REDENÇÃO DO GURGUEIA-PI;PI;311.0;42;42;7.404761904761905;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2208858;RIACHO FRIO-PI;PI;171.0;42;42;4.071428571428571;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2208874;RIBEIRA DO PIAUI-PI;PI;97.0;49;49;1.979591836734694;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2209104;SANTA CRUZ DO PIAUI-PI;PI;83.0;55;55;1.509090909090909;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2209302;SANTA LUZ-PI;PI;313.0;42;42;7.452380952380953;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2209351;SANTANA DO PIAUI-PI;PI;107.0;55;55;1.945454545454546;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2209401;SANTO ANTONIO DE LISBOA-PI;PI;72.0;54;54;1.333333333333333;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2209559;SÃO BRAZ DO PIAUI-PI;PI;116.0;42;42;2.761904761904762;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2209658;SÃO FRANCISCO DE ASSIS D-PI;PI;170.0;42;42;4.047619047619047;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2209757;SÃO GONÇALO DO GURGUEIA-PI;PI;293.0;42;42;6.976190476190476;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2209856;SÃO JOÃO DA CANABRAVA-PI;PI;292.0;42;42;6.952380952380953;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210003;SÃO JOÃO DO PIAUI-PI;PI;267.0;42;42;6.357142857142857;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210201;SÃO JOSE DO PIAUI-PI;PI;92.0;55;55;1.672727272727273;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210300;SÃO JULIÃO-PI;PI;102.0;53;53;1.924528301886792;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210359;SÃO LOURENÇO DO PIAUI-PI;PI;475.0;61;61;7.786885245901639;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210375;SÃO LUIS DO PIAUI-PI;PI;83.0;55;55;1.509090909090909;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210409;SÃO MIGUEL DO TAPUIO-PI;PI;104.0;55;55;1.890909090909091;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210607;SÃO RAIMUNDO NONATO-PI;PI;1213.0;625;625;1.9408;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210623;SEBASTIÃO BARROS-PI;PI;272.0;42;38;6.476190476190476;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210631;SEBASTIÃO LEAL-PI;PI;280.0;42;42;6.666666666666667;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210706;SIMÕES-PI;PI;96.0;53;53;1.811320754716981;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210805;SIMPLICIO MENDES-PI;PI;291.0;42;42;6.928571428571429;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210938;SUSSUAPARA-PI;PI;257.0;42;42;6.119047619047619;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2210953;TAMBORIL DO PIAUI-PI;PI;232.0;42;42;5.523809523809524;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2211357;VARZEA BRANCA-PI;PI;249.0;42;42;5.928571428571429;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2211506;VERA MENDES-PI;PI;107.0;53;53;2.018867924528302;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2211605;VILA NOVA DO PIAUI-PI;PI;87.0;53;53;1.641509433962264;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2211704;WALL FERRAZ-PI;PI;55.0;55;55;1.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2300309;ACOPIARA-CE;CE;177.0;61;61;2.901639344262295;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2300408;AIUABA-CE;CE;130.0;54;54;2.407407407407407;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2300606;ALTANEIRA-CE;CE;167.0;61;61;2.737704918032787;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2300705;ALTO SANTO-CE;CE;153.0;61;61;2.508196721311475;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2300804;ANTONINA DO NORTE-CE;CE;230.0;61;61;3.770491803278689;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2300903;APUIARES-CE;CE;154.0;61;61;2.524590163934426;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2301257;ARARENDA-CE;CE;83.0;43;43;1.930232558139535;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2301307;ARARIPE-CE;CE;91.0;61;61;1.491803278688525;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2301505;ARNEIROZ-CE;CE;151.0;61;61;2.475409836065574;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2301604;ASSARE-CE;CE;108.0;61;61;1.770491803278688;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2301703;AURORA-CE;CE;151.0;61;61;2.475409836065574;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2301802;BAIXIO-CE;CE;185.0;61;61;3.032786885245902;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2301851;BANABUIU-CE;CE;159.0;82;82;1.939024390243902;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2301901;BARBALHA-CE;CE;183.0;61;61;3.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2302008;BARRO-CE;CE;151.0;61;61;2.475409836065574;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2302404;BOA VIAGEM-CE;CE;243.0;62;62;3.919354838709677;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2302503;BREJO SANTO-CE;CE;161.0;62;62;2.596774193548387;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2302701;CAMPOS SALES-CE;CE;127.0;62;62;2.048387096774194;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2302800;CANINDE-CE;CE;189.0;62;62;3.048387096774194;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2303006;CARIDADE-CE;CE;248.0;62;62;4.0;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2303204;CARIRIAÇU-CE;CE;187.0;61;61;3.065573770491803;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2303303;CARIUS-CE;CE;163.0;62;62;2.629032258064516;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2303600;CATARINA-CE;CE;159.0;63;63;2.523809523809524;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2303659;CATUNDA-CE;CE;80.0;46;46;1.739130434782609;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2303808;CEDRO-CE;CE;160.0;62;62;2.580645161290323;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2303931;CHORO-CE;CE;45.0;19;19;2.368421052631579;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2304103;CRATEUS-CE;CE;424.0;149;149;2.845637583892617;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2304202;CRATO-CE;CE;189.0;62;62;3.048387096774194;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2304236;CROATA-CE;CE;39.0;38;38;1.026315789473684;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2304350;FORQUILHA-CE;CE;158.0;62;62;2.548387096774194;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2018;2304608;GENERAL SAMPAIO-CE;CE;158.0;62;62;2.548387096774194;2018;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
