politica;ano;uf;codigo_ibge;nome_uf;indicador;valor;formato;dt_referencia;dt_geracao;arquivo_origem
PRONAF;2024;MG;31;Minas Gerais;Operacoes;178785.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MS;50;Mato Grosso do Sul;Contratos;6763.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MS;50;Mato Grosso do Sul;Valor total dos contratos;373553025.07;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MS;50;Mato Grosso do Sul;Operacoes;6763.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MT;51;Mato Grosso;Contratos;15776.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MT;51;Mato Grosso;Valor total dos contratos;1638708281.17;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MT;51;Mato Grosso;Operacoes;15776.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PA;15;Pará;Contratos;22335.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PA;15;Pará;Valor total dos contratos;1712890727.16;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PA;15;Pará;Operacoes;22335.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PB;25;Paraíba;Contratos;95508.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PB;25;Paraíba;Valor total dos contratos;876387670.06;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PB;25;Paraíba;Operacoes;95508.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PE;26;Pernambuco;Contratos;119443.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PE;26;Pernambuco;Valor total dos contratos;1579969556.8;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PE;26;Pernambuco;Operacoes;119443.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PI;22;Piauí;Contratos;140908.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PI;22;Piauí;Valor total dos contratos;1129625243.44;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PI;22;Piauí;Operacoes;140908.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PR;41;Paraná;Contratos;115954.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PR;41;Paraná;Valor total dos contratos;8615093178.4;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;PR;41;Paraná;Operacoes;115954.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RJ;33;Rio de Janeiro;Contratos;4210.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RJ;33;Rio de Janeiro;Valor total dos contratos;295346439.71999997;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RJ;33;Rio de Janeiro;Operacoes;4210.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RN;24;Rio Grande do Norte;Contratos;62922.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RN;24;Rio Grande do Norte;Valor total dos contratos;554526346.76;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RN;24;Rio Grande do Norte;Operacoes;62922.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RO;11;Rondônia;Contratos;25475.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RO;11;Rondônia;Valor total dos contratos;2441425187.7599998;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RO;11;Rondônia;Operacoes;25475.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RR;14;Roraima;Contratos;1430.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RR;14;Roraima;Valor total dos contratos;135565211.17999998;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RR;14;Roraima;Operacoes;1430.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RS;43;Rio Grande do Sul;Contratos;229936.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RS;43;Rio Grande do Sul;Valor total dos contratos;15908405049.47;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;RS;43;Rio Grande do Sul;Operacoes;229936.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;SC;42;Santa Catarina;Contratos;112304.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;SC;42;Santa Catarina;Valor total dos contratos;8590525227.29;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;SC;42;Santa Catarina;Operacoes;112304.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;SE;28;Sergipe;Contratos;39096.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;SE;28;Sergipe;Valor total dos contratos;814378195.09;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;SE;28;Sergipe;Operacoes;39096.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;SP;35;São Paulo;Contratos;15261.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;SP;35;São Paulo;Valor total dos contratos;1133423920.34;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;SP;35;São Paulo;Operacoes;15261.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;TO;17;Tocantins;Contratos;5347.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;TO;17;Tocantins;Valor total dos contratos;399218181.23;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;TO;17;Tocantins;Operacoes;5347.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2025;AC;12;Acre;Contratos;9629.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AC;12;Acre;Valor total dos contratos;540211592.6899999;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AC;12;Acre;Operacoes;9629.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AL;27;Alagoas;Contratos;57468.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AL;27;Alagoas;Valor total dos contratos;747748172.39;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AL;27;Alagoas;Operacoes;57468.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AM;13;Amazonas;Contratos;6470.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AM;13;Amazonas;Valor total dos contratos;132979695.18;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AM;13;Amazonas;Operacoes;6470.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AP;16;Amapá;Contratos;3501.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AP;16;Amapá;Valor total dos contratos;69300733.26;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;AP;16;Amapá;Operacoes;3501.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;BA;29;Bahia;Contratos;321006.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;BA;29;Bahia;Valor total dos contratos;3872890880.0;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;BA;29;Bahia;Operacoes;321006.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;CE;23;Ceará;Contratos;191245.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;CE;23;Ceará;Valor total dos contratos;1770548966.57;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;CE;23;Ceará;Operacoes;191245.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;DF;53;Distrito Federal;Contratos;224.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;DF;53;Distrito Federal;Valor total dos contratos;5549092.62;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;DF;53;Distrito Federal;Operacoes;224.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;ES;32;Espírito Santo;Contratos;33894.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;ES;32;Espírito Santo;Valor total dos contratos;2908825528.79;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;ES;32;Espírito Santo;Operacoes;33894.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;GO;52;Goiás;Contratos;17846.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;GO;52;Goiás;Valor total dos contratos;1299762886.27;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;GO;52;Goiás;Operacoes;17846.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MA;21;Maranhão;Contratos;145143.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MA;21;Maranhão;Valor total dos contratos;1731910154.14;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MA;21;Maranhão;Operacoes;145143.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MG;31;Minas Gerais;Contratos;201531.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MG;31;Minas Gerais;Valor total dos contratos;6778105711.61;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MG;31;Minas Gerais;Operacoes;201531.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MS;50;Mato Grosso do Sul;Contratos;11188.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MS;50;Mato Grosso do Sul;Valor total dos contratos;552030761.42;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MS;50;Mato Grosso do Sul;Operacoes;11188.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MT;51;Mato Grosso;Contratos;13692.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MT;51;Mato Grosso;Valor total dos contratos;1451853268.28;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;MT;51;Mato Grosso;Operacoes;13692.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PA;15;Pará;Contratos;45400.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PA;15;Pará;Valor total dos contratos;2101135631.92;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PA;15;Pará;Operacoes;45400.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PB;25;Paraíba;Contratos;110091.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PB;25;Paraíba;Valor total dos contratos;975964731.54;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PB;25;Paraíba;Operacoes;110091.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PE;26;Pernambuco;Contratos;147373.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PE;26;Pernambuco;Valor total dos contratos;1674593135.6399999;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PE;26;Pernambuco;Operacoes;147373.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PI;22;Piauí;Contratos;178374.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PI;22;Piauí;Valor total dos contratos;1263003016.47;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PI;22;Piauí;Operacoes;178374.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PR;41;Paraná;Contratos;101904.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PR;41;Paraná;Valor total dos contratos;8499544994.38;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;PR;41;Paraná;Operacoes;101904.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RJ;33;Rio de Janeiro;Contratos;3949.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RJ;33;Rio de Janeiro;Valor total dos contratos;270397182.2;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RJ;33;Rio de Janeiro;Operacoes;3949.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RN;24;Rio Grande do Norte;Contratos;77263.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RN;24;Rio Grande do Norte;Valor total dos contratos;647307466.91;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RN;24;Rio Grande do Norte;Operacoes;77263.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RO;11;Rondônia;Contratos;22852.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RO;11;Rondônia;Valor total dos contratos;2169759298.84;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RO;11;Rondônia;Operacoes;22852.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RR;14;Roraima;Contratos;2303.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RR;14;Roraima;Valor total dos contratos;150157907.99;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RR;14;Roraima;Operacoes;2303.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RS;43;Rio Grande do Sul;Contratos;196746.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RS;43;Rio Grande do Sul;Valor total dos contratos;14649761194.94;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;RS;43;Rio Grande do Sul;Operacoes;196746.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;SC;42;Santa Catarina;Contratos;102343.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;SC;42;Santa Catarina;Valor total dos contratos;9463789183.37;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;SC;42;Santa Catarina;Operacoes;102343.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;SE;28;Sergipe;Contratos;46357.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;SE;28;Sergipe;Valor total dos contratos;981825623.96;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;SE;28;Sergipe;Operacoes;46357.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;SP;35;São Paulo;Contratos;14533.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;SP;35;São Paulo;Valor total dos contratos;1199590032.79;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;SP;35;São Paulo;Operacoes;14533.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;TO;17;Tocantins;Contratos;8195.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;TO;17;Tocantins;Valor total dos contratos;503034545.24;moeda;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
PRONAF;2025;TO;17;Tocantins;Operacoes;8195.0;inteiro;2025_12;2026_04_29;pronaf_gaia_historico_anual_2025.xlsx
ATER;2018;AL;27;Alagoas;Familias com ATER iniciada no ano;2084.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;AL;27;Alagoas;Familias com ATER recebida no ano;2095.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;BA;29;Bahia;Familias com ATER iniciada no ano;4468.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;BA;29;Bahia;Familias com ATER recebida no ano;4468.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;CE;23;Ceará;Familias com ATER iniciada no ano;6918.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;CE;23;Ceará;Familias com ATER recebida no ano;6920.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;DF;53;Distrito Federal;Familias com ATER iniciada no ano;439.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;DF;53;Distrito Federal;Familias com ATER recebida no ano;500.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;ES;32;Espírito Santo;Familias com ATER iniciada no ano;1326.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;ES;32;Espírito Santo;Familias com ATER recebida no ano;1327.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;GO;52;Goiás;Familias com ATER iniciada no ano;75.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;GO;52;Goiás;Familias com ATER recebida no ano;499.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;MA;21;Maranhão;Familias com ATER iniciada no ano;2315.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;MA;21;Maranhão;Familias com ATER recebida no ano;2687.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;MG;31;Minas Gerais;Familias com ATER iniciada no ano;7780.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;MG;31;Minas Gerais;Familias com ATER recebida no ano;7783.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;PA;15;Pará;Familias com ATER iniciada no ano;948.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;PA;15;Pará;Familias com ATER recebida no ano;949.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;PB;25;Paraíba;Familias com ATER iniciada no ano;4459.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;PB;25;Paraíba;Familias com ATER recebida no ano;4473.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;PE;26;Pernambuco;Familias com ATER iniciada no ano;8417.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;PE;26;Pernambuco;Familias com ATER recebida no ano;8419.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;PI;22;Piauí;Familias com ATER iniciada no ano;5275.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;PI;22;Piauí;Familias com ATER recebida no ano;5295.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;PR;41;Paraná;Familias com ATER iniciada no ano;525.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;PR;41;Paraná;Familias com ATER recebida no ano;1003.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;RN;24;Rio Grande do Norte;Familias com ATER iniciada no ano;4036.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;RN;24;Rio Grande do Norte;Familias com ATER recebida no ano;4046.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;RO;11;Rondônia;Familias com ATER iniciada no ano;456.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;RO;11;Rondônia;Familias com ATER recebida no ano;499.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;RS;43;Rio Grande do Sul;Familias com ATER iniciada no ano;2510.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;RS;43;Rio Grande do Sul;Familias com ATER recebida no ano;2510.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;SC;42;Santa Catarina;Familias com ATER iniciada no ano;1906.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;SC;42;Santa Catarina;Familias com ATER recebida no ano;1906.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;SE;28;Sergipe;Familias com ATER iniciada no ano;1315.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;SE;28;Sergipe;Familias com ATER recebida no ano;2284.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;TO;17;Tocantins;Familias com ATER iniciada no ano;719.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2018;TO;17;Tocantins;Familias com ATER recebida no ano;719.0;inteiro;2025-11-30;2025-12-12;ater_ano_2018_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;AL;27;Alagoas;Familias com ATER iniciada no ano;1608.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;AL;27;Alagoas;Familias com ATER recebida no ano;3560.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;BA;29;Bahia;Familias com ATER iniciada no ano;2242.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;BA;29;Bahia;Familias com ATER recebida no ano;4489.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;CE;23;Ceará;Familias com ATER iniciada no ano;3050.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;CE;23;Ceará;Familias com ATER recebida no ano;9589.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;DF;53;Distrito Federal;Familias com ATER iniciada no ano;0.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;DF;53;Distrito Federal;Familias com ATER recebida no ano;500.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
ATER;2019;ES;32;Espírito Santo;Familias com ATER iniciada no ano;214.0;inteiro;2025-11-30;2025-12-12;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
