politica;indicador;uf;codigo_ibge;nome_uf;valor_uf;valor_brasil;percentual_uf_brasil;ranking_brasil;formato;dt_referencia;dt_geracao;arquivo_origem
PRONAF;Operacoes;AM;13;Amazonas;2937.0;482017.0;0.6093146092357739;23;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;BA;29;Bahia;84248.0;482017.0;17.47822172247037;1;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;CE;23;Ceará;41646.0;482017.0;8.639944234331983;3;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;DF;53;Distrito Federal;51.0;482017.0;0.010580539690508841;27;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;ES;32;Espírito Santo;8603.0;482017.0;1.78479182269505;15;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;GO;52;Goiás;4797.0;482017.0;0.9951931155955082;17;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;MA;21;Maranhão;34582.0;482017.0;7.17443575641523;6;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;MT;51;Mato Grosso;3492.0;482017.0;0.7244557764560171;21;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;MS;50;Mato Grosso do Sul;3397.0;482017.0;0.7047469280129124;22;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;MG;31;Minas Gerais;44848.0;482017.0;9.304236157645892;2;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;PA;15;Pará;14770.0;482017.0;3.064207278996384;13;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;PB;25;Paraíba;25577.0;482017.0;5.306244385571463;8;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;PR;41;Paraná;19655.0;482017.0;4.077657012097084;9;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;PE;26;Pernambuco;37375.0;482017.0;7.753875900642508;5;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;PI;22;Piauí;39268.0;482017.0;8.146600638566689;4;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;RJ;33;Rio de Janeiro;971.0;482017.0;0.20144517724478594;25;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;RN;24;Rio Grande do Norte;16394.0;482017.0;3.4011248565921948;11;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;RS;43;Rio Grande do Sul;31384.0;482017.0;6.510973679351559;7;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;RO;11;Rondônia;6174.0;482017.0;1.2808676872392466;16;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;RR;14;Roraima;784.0;482017.0;0.16264986504625356;26;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;SC;42;Santa Catarina;18872.0;482017.0;3.915214608613389;10;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;SP;35;São Paulo;4077.0;482017.0;0.8458207905530303;19;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;SE;28;Sergipe;12988.0;482017.0;2.6945107745162513;14;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Operacoes;TO;17;Tocantins;3793.0;482017.0;0.7869017067862752;20;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;AC;12;Acre;443.0;128756.0;0.3440616359625959;22;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;AL;27;Alagoas;5135.0;128756.0;3.9881636583926183;9;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;AP;16;Amapá;235.0;128756.0;0.18251576625555316;24;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;AM;13;Amazonas;308.0;128756.0;0.23921215322004413;23;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;BA;29;Bahia;27852.0;128756.0;21.631613284041133;1;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;CE;23;Ceará;15528.0;128756.0;12.060020503898848;2;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;DF;53;Distrito Federal;7.0;128756.0;0.005436639845910094;27;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;ES;32;Espírito Santo;1109.0;128756.0;0.8613190841591848;15;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;GO;52;Goiás;761.0;128756.0;0.5910404175339402;17;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;MA;21;Maranhão;11431.0;128756.0;8.878032868371182;4;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;MT;51;Mato Grosso;484.0;128756.0;0.3759048122029265;21;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;MS;50;Mato Grosso do Sul;823.0;128756.0;0.639193513312001;16;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;MG;31;Minas Gerais;9424.0;128756.0;7.319270558265247;6;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;PA;15;Pará;3175.0;128756.0;2.4659045015377927;12;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;PB;25;Paraíba;7827.0;128756.0;6.078940010562615;7;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;PR;41;Paraná;2863.0;128756.0;2.2235856969772283;13;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;PE;26;Pernambuco;11291.0;128756.0;8.76930007145298;5;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;PI;22;Piauí;12547.0;128756.0;9.744788592376278;3;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;RJ;33;Rio de Janeiro;82.0;128756.0;0.0636863524806611;26;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;RN;24;Rio Grande do Norte;5870.0;128756.0;4.559010842213178;8;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;RS;43;Rio Grande do Sul;3830.0;128756.0;2.9746186585479513;11;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;RO;11;Rondônia;653.0;128756.0;0.5071608313398988;20;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;RR;14;Roraima;146.0;128756.0;0.11339277392898195;25;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;SC;42;Santa Catarina;1537.0;128756.0;1.1937307775948305;14;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;SP;35;São Paulo;722.0;128756.0;0.5607505669638696;18;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;SE;28;Sergipe;3991.0;128756.0;3.0996613750038833;10;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Contratos feminino;TO;17;Tocantins;682.0;128756.0;0.5296840535586691;19;inteiro;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;AC;12;Acre;25923829.44;2393128376.45;1.0832611277818607;22;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;AL;27;Alagoas;63159166.86;2393128376.45;2.6391884146930384;14;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;AP;16;Amapá;5476933.96;2393128376.45;0.22886085067131087;25;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;AM;13;Amazonas;4576762.08;2393128376.45;0.19124599102323267;26;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;BA;29;Bahia;299122992.75;2393128376.45;12.49924557719395;1;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;CE;23;Ceará;139653231.33;2393128376.45;5.835592971287381;6;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;DF;53;Distrito Federal;267925.0;2393128376.45;0.011195596635624024;27;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;ES;32;Espírito Santo;83905008.66;2393128376.45;3.5060805548787926;11;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;GO;52;Goiás;38409713.85;2393128376.45;1.6050001424067983;18;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;MA;21;Maranhão;108397934.4;2393128376.45;4.529549499588444;8;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;MT;51;Mato Grosso;38334864.94;2393128376.45;1.6018724827819926;19;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;MS;50;Mato Grosso do Sul;36553998.45;2393128376.45;1.5274566466937607;20;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;MG;31;Minas Gerais;174278525.96;2393128376.45;7.282456205651918;4;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;PA;15;Pará;114254462.62;2393128376.45;4.774272193014847;7;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;PB;25;Paraíba;72489003.87;2393128376.45;3.0290478598365547;13;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;PR;41;Paraná;253456956.1;2393128376.45;10.591030493565983;3;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;PE;26;Pernambuco;107353605.28;2393128376.45;4.48591084107447;9;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;PI;22;Piauí;103338564.36;2393128376.45;4.318137103588813;10;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;RJ;33;Rio de Janeiro;6348766.85;2393128376.45;0.26529152854799415;24;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;RN;24;Rio Grande do Norte;53407004.02;2393128376.45;2.2316815322387638;16;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;RS;43;Rio Grande do Sul;289621170.58;2393128376.45;12.102199507141698;2;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;RO;11;Rondônia;62136030.66;2393128376.45;2.5964353300667242;15;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;RR;14;Roraima;10309058.3;2393128376.45;0.4307774878041688;23;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;SC;42;Santa Catarina;157195947.67;2393128376.45;6.568638323665138;5;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;SP;35;São Paulo;40622987.13;2393128376.45;1.6974846619077204;17;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;SE;28;Sergipe;75370489.87;2393128376.45;3.149454522026338;12;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
PRONAF;Valor contratos feminino;TO;17;Tocantins;29163441.46;2393128376.45;1.2186325542326926;21;moeda;2026_03;2026_04_14;pronaf_gaia_20260414.xlsx
Mais Alimentos;Contratos;AC;12;Acre;1339.0;95355.0;1.4042263122017724;18;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;AL;27;Alagoas;2127.0;95355.0;2.230611923863458;14;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;AP;16;Amapá;1372.0;95355.0;1.4388338314718683;17;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;AM;13;Amazonas;1631.0;95355.0;1.710450422106864;15;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;BA;29;Bahia;13068.0;95355.0;13.704577630957997;1;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;CE;23;Ceará;10235.0;95355.0;10.73357453725552;2;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;DF;53;Distrito Federal;13.0;95355.0;0.0136332651670075;27;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;ES;32;Espírito Santo;3566.0;95355.0;3.739709506580672;12;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;GO;52;Goiás;251.0;95355.0;0.2632268889937602;24;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;MA;21;Maranhão;6396.0;95355.0;6.70756646216769;6;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;MT;51;Mato Grosso;190.0;95355.0;0.19925541397934035;25;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;MS;50;Mato Grosso do Sul;397.0;95355.0;0.4163389439463059;22;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;MG;31;Minas Gerais;9036.0;95355.0;9.476168003775367;3;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;PA;15;Pará;4432.0;95355.0;4.647894709244403;10;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;PB;25;Paraíba;3746.0;95355.0;3.9284777935084683;11;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;PR;41;Paraná;4976.0;95355.0;5.2183944208484085;8;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;PE;26;Pernambuco;4970.0;95355.0;5.212102144617482;9;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;PI;22;Piauí;7015.0;95355.0;7.356719626658277;5;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;RJ;33;Rio de Janeiro;137.0;95355.0;0.14367364060615595;26;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;RN;24;Rio Grande do Norte;2388.0;95355.0;2.504325939908762;13;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;RS;43;Rio Grande do Sul;8893.0;95355.0;9.326202086938283;4;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;RO;11;Rondônia;640.0;95355.0;0.6711761312988307;20;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;RR;14;Roraima;263.0;95355.0;0.27581144145561326;23;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;SC;42;Santa Catarina;5527.0;95355.0;5.796235121388495;7;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;SP;35;São Paulo;793.0;95355.0;0.8316291751874575;19;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;SE;28;Sergipe;1405.0;95355.0;1.4734413507419644;16;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Contratos;TO;17;Tocantins;549.0;95355.0;0.5757432751297782;21;inteiro;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;AC;12;Acre;19836383.06;3533334483.94;0.5614068849174043;17;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;AL;27;Alagoas;13760879.62;3533334483.94;0.3894587303451476;22;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;AP;16;Amapá;17999905.0;3533334483.94;0.5094311076920296;19;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;AM;13;Amazonas;19951717.35;3533334483.94;0.5646710618733146;16;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;BA;29;Bahia;147416498.03;3533334483.94;4.172163679947355;6;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;CE;23;Ceará;71517987.09;3533334483.94;2.024093315112662;8;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;DF;53;Distrito Federal;452296.13;3533334483.94;0.01280082969941887;27;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;ES;32;Espírito Santo;325146720.54;3533334483.94;9.202262679004306;5;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;GO;52;Goiás;12832096.7;3533334483.94;0.363172429848504;24;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;MA;21;Maranhão;35748894.62;3533334483.94;1.0117608390173303;11;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;MT;51;Mato Grosso;14513403.65;3533334483.94;0.41075657331530613;21;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;MS;50;Mato Grosso do Sul;17313219.84;3533334483.94;0.4899966283603621;20;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;MG;31;Minas Gerais;415882383.26;3533334483.94;11.770252297095068;4;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;PA;15;Pará;61122026.86;3533334483.94;1.729868121396851;9;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;PB;25;Paraíba;26181479.25;3533334483.94;0.7409850204955741;14;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;PR;41;Paraná;539370443.71;3533334483.94;15.265196266065118;3;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;PE;26;Pernambuco;41529070.92;3533334483.94;1.1753506810283973;10;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;PI;22;Piauí;34105896.93;3533334483.94;0.9652609195370804;12;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;RJ;33;Rio de Janeiro;12940269.02;3533334483.94;0.3662339096062704;23;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;RN;24;Rio Grande do Norte;18452891.52;3533334483.94;0.5222514767247083;18;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;RS;43;Rio Grande do Sul;934349947.53;3533334483.94;26.44385782826063;1;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;RO;11;Rondônia;32903778.04;3533334483.94;0.9312386978803431;13;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;RR;14;Roraima;4945745.33;3533334483.94;0.13997387885239299;26;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;SC;42;Santa Catarina;580058120.89;3533334483.94;16.41673392447071;2;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;SP;35;São Paulo;98517513.12;3533334483.94;2.7882305954273456;7;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;SE;28;Sergipe;26037294.31;3533334483.94;0.736904315975372;15;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
Mais Alimentos;Valor total dos contratos;TO;17;Tocantins;10447621.62;3533334483.94;0.2956873080510034;25;moeda;2026_03;2026_04_14;mais_alimentos_gaia_202604151554.xlsx
ATER;Familias com ATER iniciada no ano;AC;12;Acre;;5785.0;;Sem Informação;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;AL;27;Alagoas;143.0;5785.0;2.4719101123595504;14;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;AP;16;Amapá;396.0;5785.0;6.845289541918756;6;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;AM;13;Amazonas;0.0;5785.0;0.0;19;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;BA;29;Bahia;141.0;5785.0;2.4373379429559203;15;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;CE;23;Ceará;1.0;5785.0;0.017286084701815037;18;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;DF;53;Distrito Federal;287.0;5785.0;4.961106309420916;10;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;ES;32;Espírito Santo;120.0;5785.0;2.0743301642178045;16;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;GO;52;Goiás;322.0;5785.0;5.566119273984443;9;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;MA;21;Maranhão;269.0;5785.0;4.6499567847882455;11;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;MT;51;Mato Grosso;475.0;5785.0;8.210890233362143;4;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;MS;50;Mato Grosso do Sul;173.0;5785.0;2.9904926534140017;13;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;MG;31;Minas Gerais;580.0;5785.0;10.025929127052722;2;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;PA;15;Pará;44.0;5785.0;0.7605877268798618;17;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;PB;25;Paraíba;0.0;5785.0;0.0;19;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;PR;41;Paraná;422.0;5785.0;7.294727744165947;5;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;PE;26;Pernambuco;0.0;5785.0;0.0;19;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;PI;22;Piauí;349.0;5785.0;6.032843560933449;8;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;RJ;33;Rio de Janeiro;;5785.0;;Sem Informação;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;RN;24;Rio Grande do Norte;363.0;5785.0;6.274848746758859;7;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;RS;43;Rio Grande do Sul;259.0;5785.0;4.477095937770096;12;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;RO;11;Rondônia;0.0;5785.0;0.0;19;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;RR;14;Roraima;;5785.0;;Sem Informação;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;SC;42;Santa Catarina;563.0;5785.0;9.732065687121867;3;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;SP;35;São Paulo;878.0;5785.0;15.177182368193604;1;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;SE;28;Sergipe;0.0;5785.0;0.0;19;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER iniciada no ano;TO;17;Tocantins;0.0;5785.0;0.0;19;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER recebida no ano;AC;12;Acre;;16855.0;;Sem Informação;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER recebida no ano;AL;27;Alagoas;146.0;16855.0;0.8662118065855829;22;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
ATER;Familias com ATER recebida no ano;AP;16;Amapá;714.0;16855.0;4.2361317116582615;5;inteiro;2026_03;20260410;ater_ate_2026_03_gerado_em_20260410151127.xlsx
