dt_referencia;dt_geracao;cod_ibge;nome_municipio;uf;numero_familias_pa_criado_diferenciado_pnra;numero_familias_pa_criado_tradicional_pnra;numero_familias_reconhecimento_pnra;numero_familias_regularizacao_pnra;total_numero_familias_pnra;arquivo_origem
2026 até mar;2026_04_15;1502400;Castanhal-PA;PA;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502509;Chaves-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502608;Colares-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502707;Conceição do Araguaia-PA;PA;0.0;0.0;0.0;18.0;18.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502756;Concórdia do Pará-PA;PA;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502764;Cumaru do Norte-PA;PA;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502772;Curionópolis-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502806;Curralinho-PA;PA;25.0;0.0;0.0;0.0;25.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502855;Curuá-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502905;Curuçá-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502939;Dom Eliseu-PA;PA;0.0;0.0;0.0;7.0;7.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1502954;Eldorado do Carajás-PA;PA;0.0;0.0;0.0;28.0;28.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503002;Faro-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503044;Floresta do Araguaia-PA;PA;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503077;Garrafão do Norte-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503093;Goianésia do Pará-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503101;Gurupá-PA;PA;1.0;0.0;0.0;0.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503200;Igarapé-Açu-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503309;Igarapé-Miri-PA;PA;347.0;0.0;0.0;0.0;347.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503408;Inhangapi-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503457;Ipixuna do Pará-PA;PA;0.0;0.0;0.0;6.0;6.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503507;Irituia-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503606;Itaituba-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503705;Itupiranga-PA;PA;0.0;0.0;0.0;18.0;18.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503754;Jacareacanga-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503804;Jacundá-PA;PA;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1503903;Juruti-PA;PA;5.0;0.0;0.0;0.0;5.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504000;Limoeiro do Ajuru-PA;PA;1.0;0.0;0.0;0.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504059;Mãe do Rio-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504109;Magalhães Barata-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504208;Marabá-PA;PA;0.0;0.0;0.0;33.0;33.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504307;Maracanã-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504406;Marapanim-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504422;Marituba-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504455;Medicilândia-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504505;Melgaço-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504604;Mocajuba-PA;PA;2.0;0.0;0.0;0.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504703;Moju-PA;PA;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504752;Mojuí dos Campos-PA;PA;2.0;0.0;0.0;0.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504802;Monte Alegre-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504901;Muaná-PA;PA;180.0;0.0;0.0;0.0;180.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504950;Nova Esperança do Piriá-PA;PA;0.0;0.0;0.0;9.0;9.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1504976;Nova Ipixuna-PA;PA;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505007;Nova Timboteua-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505031;Novo Progresso-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505064;Novo Repartimento-PA;PA;0.0;0.0;0.0;24.0;24.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505106;Óbidos-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505205;Oeiras do Pará-PA;PA;1.0;0.0;0.0;0.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505304;Oriximiná-PA;PA;231.0;0.0;0.0;0.0;231.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505403;Ourém-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505437;Ourilândia do Norte-PA;PA;0.0;0.0;0.0;20.0;20.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505486;Pacajá-PA;PA;0.0;0.0;0.0;43.0;43.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505494;Palestina do Pará-PA;PA;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505502;Paragominas-PA;PA;0.0;0.0;0.0;20.0;20.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505536;Parauapebas-PA;PA;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505551;Pau D'Arco-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505601;Peixe-Boi-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505635;Piçarra-PA;PA;0.0;0.0;0.0;6.0;6.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505650;Placas-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505700;Ponta de Pedras-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505809;Portel-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1505908;Porto de Moz-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506005;Prainha-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506104;Primavera-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506112;Quatipuru-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506138;Redenção-PA;PA;0.0;0.0;0.0;8.0;8.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506161;Rio Maria-PA;PA;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506187;Rondon do Pará-PA;PA;0.0;0.0;2.0;0.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506195;Rurópolis-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506203;Salinópolis-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506302;Salvaterra-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506351;Santa Bárbara do Pará-PA;PA;0.0;0.0;0.0;50.0;50.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506401;Santa Cruz do Arari-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506500;Santa Izabel do Pará-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506559;Santa Luzia do Pará-PA;PA;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506583;Santa Maria das Barreiras-PA;PA;0.0;0.0;0.0;11.0;11.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506609;Santa Maria do Pará-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506708;Santana do Araguaia-PA;PA;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506807;Santarém-PA;PA;3.0;0.0;0.0;0.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1506906;Santarém Novo-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507003;Santo Antônio do Tauá-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507102;São Caetano de Odivelas-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507151;São Domingos do Araguaia-PA;PA;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507201;São Domingos do Capim-PA;PA;0.0;0.0;0.0;17.0;17.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507300;São Félix do Xingu-PA;PA;0.0;0.0;0.0;27.0;27.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507409;São Francisco do Pará-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507458;São Geraldo do Araguaia-PA;PA;0.0;0.0;0.0;4.0;4.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507466;São João da Ponta-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507474;São João de Pirabas-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507508;São João do Araguaia-PA;PA;0.0;0.0;0.0;4.0;4.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507607;São Miguel do Guamá-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507706;São Sebastião da Boa Vista-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507755;Sapucaia-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507805;Senador José Porfírio-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507904;Soure-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507953;Tailândia-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507961;Terra Alta-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1507979;Terra Santa-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508001;Tomé-Açu-PA;PA;0.0;0.0;0.0;8.0;8.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508035;Tracuateua-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508050;Trairão-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508084;Tucumã-PA;PA;0.0;0.0;0.0;41.0;41.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508100;Tucuruí-PA;PA;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508126;Ulianópolis-PA;PA;0.0;0.0;0.0;143.0;143.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508159;Uruará-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508209;Vigia-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508308;Viseu-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508357;Vitória do Xingu-PA;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1508407;Xinguara-PA;PA;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1599999;nan;PA;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600055;Serra do Navio-AP;AP;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600105;Amapá-AP;AP;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600154;Pedra Branca do Amapari-AP;AP;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600204;Calçoene-AP;AP;29.0;0.0;0.0;0.0;29.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600212;Cutias-AP;AP;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600238;Ferreira Gomes-AP;AP;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600253;Itaubal-AP;AP;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600279;Laranjal do Jari-AP;AP;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600303;Macapá-AP;AP;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600402;Mazagão-AP;AP;1.0;0.0;0.0;1.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600501;Oiapoque-AP;AP;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600535;Porto Grande-AP;AP;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600550;Pracuúba-AP;AP;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600600;Santana-AP;AP;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600709;Tartarugalzinho-AP;AP;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1600808;Vitória do Jari-AP;AP;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1699999;nan;AP;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1700251;Abreulândia-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1700301;Aguiarnópolis-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1700350;Aliança do Tocantins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1700400;Almas-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1700707;Alvorada-TO;TO;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1701002;Ananás-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1701051;Angico-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1701101;Aparecida do Rio Negro-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1701309;Aragominas-TO;TO;0.0;0.0;0.0;15.0;15.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1701903;Araguacema-TO;TO;0.0;0.0;0.0;7.0;7.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1702000;Araguaçu-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1702109;Araguaína-TO;TO;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1702158;Araguanã-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1702208;Araguatins-TO;TO;0.0;0.0;0.0;8.0;8.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1702307;Arapoema-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1702406;Arraias-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1702554;Augustinópolis-TO;TO;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1702703;Aurora do Tocantins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1702901;Axixá do Tocantins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703008;Babaçulândia-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703057;Bandeirantes do Tocantins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703073;Barra do Ouro-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703107;Barrolândia-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703206;Bernardo Sayão-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703305;Bom Jesus do Tocantins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703602;Brasilândia do Tocantins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703701;Brejinho de Nazaré-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703800;Buriti do Tocantins-TO;TO;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703826;Cachoeirinha-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703842;Campos Lindos-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703867;Cariri do Tocantins-TO;TO;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703883;Carmolândia-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703891;Carrasco Bonito-TO;TO;0.0;0.0;0.0;4.0;4.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1703909;Caseara-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1704105;Centenário-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1704600;Chapada de Areia-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1705102;Chapada da Natividade-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1705508;Colinas do Tocantins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1705557;Combinado-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1705607;Conceição do Tocantins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1706001;Couto Magalhães-TO;TO;0.0;0.0;0.0;8.0;8.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1706100;Cristalândia-TO;TO;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1706258;Crixás do Tocantins-TO;TO;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1706506;Darcinópolis-TO;TO;0.0;0.0;0.0;8.0;8.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1707009;Dianópolis-TO;TO;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1707108;Divinópolis do Tocantins-TO;TO;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1707207;Dois Irmãos do Tocantins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1707306;Dueré-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1707405;Esperantina-TO;TO;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1707553;Fátima-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1707652;Figueirópolis-TO;TO;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1707702;Filadélfia-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1708205;Formoso do Araguaia-TO;TO;0.0;0.0;0.0;4.0;4.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1708254;Tabocão-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1708304;Goianorte-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1709005;Goiatins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1709302;Guaraí-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1709500;Gurupi-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1709807;Ipueiras-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1710508;Itacajá-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1710706;Itaguatins-TO;TO;0.0;0.0;0.0;7.0;7.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1710904;Itapiratins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1711100;Itaporã do Tocantins-TO;TO;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1711506;Jaú do Tocantins-TO;TO;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;1711803;Juarina-TO;TO;0.0;0.0;0.0;6.0;6.0;PNRA_2026_2026_04_15.xlsx
